VENDOR PART#,MANUFACTURER PART #,DESCRIPTION,MSRP,CONTRACT_PRICE,QUANTITY ON HAND,MANUFACTURER_NAME,CATEGORY,SERIAL_FLAG,WEIGHT
HSM-SVCPB315FC5,SVCPB31-5FC5,"PB31, Full Comprehensive, 5 Day Turn, 5",145,92.07,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB315WT1,SVCPB31-5WT1,"PB31, Wear and Tear, 5 Day Turn, 1 Year",29,18.41,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB315WT1R,SVCPB31-5WT1R,"PB31, Wear and Tear, 5 Day Turn, 1 Year",31.29,19.87,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB315WT3,SVCPB31-5WT3,"PB31, Wear and Tear, 5 Day Turn, 3 Year",87,55.24,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB322FC1R,SVCPB32-2FC1R,"PB32, Full Comprehensive, 2 Day Turn, 1",62.58,39.74,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB322FC3,SVCPB32-2FC3,"PB32, Full Comprehensive, 2 Day Turn, 3",164.85,104.68,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB322FC5,SVCPB32-2FC5,"PB32, Full Comprehensive, 2 Day Turn, 5",240.41,152.65,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB325FC1R,SVCPB32-5FC1R,"PB32, Full Comprehensive, 5 Day Turn, 1",49.61,31.5,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB325FC3,SVCPB32-5FC3,"PB32, Full Comprehensive, 5 Day Turn, 3",128.21,81.41,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB325FC5,SVCPB32-5FC5,"PB32, Full Comprehensive, 5 Day Turn, 5",179.34,113.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB325WT1,SVCPB32-5WT1,"PB32, Wear and Tear, 5 Day Turn, 1 Year",41.21,26.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB325WT1R,SVCPB32-5WT1R,"PB32, Wear and Tear, 5 Day Turn, 1 Year",45.03,28.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB325WT3,SVCPB32-5WT3,"PB32, Wear and Tear, 5 Day Turn, 3 Year",123.63,78.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB422FC1R,SVCPB42-2FC1R,"PB42, Full Comprehensive, 2 Day Turn, 1",62.58,39.74,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB425FC1R,SVCPB42-5FC1R,"PB42, Full Comprehensive, 5 Day Turn, 1",49.61,31.5,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB425FC3,SVCPB42-5FC3,"PB42, Full Comprehensive, 5 Day Turn, 3",128.21,81.41,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB425FC5,SVCPB42-5FC5,"PB42, Full Comprehensive, 5 Day Turn, 5",179.34,113.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB425WT1,SVCPB42-5WT1,"PB42, Wear and Tear, 5 Day Turn, 1 Year",41.21,26.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB425WT1R,SVCPB42-5WT1R,"PB42, Wear and Tear, 5 Day Turn, 1 Year",45.03,28.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB425WT3,SVCPB42-5WT3,"PB42, Wear and Tear, 5 Day Turn, 3 Year",123.63,78.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB502FC1R,SVCPB50-2FC1R,"PB50, Full Comprehensive, 2 Day Turn, 1",62.58,39.74,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB502FC3,SVCPB50-2FC3,"PB50, Full Comprehensive, 2 Day Turn, 3",164.85,104.68,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB502FC5,SVCPB50-2FC5,"PB50, Full Comprehensive, 2 Day Turn, 5",240.4,152.64,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB505FC1R,SVCPB50-5FC1R,"PB50, Full Comprehensive, 5 Day Turn, 1",49.61,31.5,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB505FC3,SVCPB50-5FC3,"PB50, Full Comprehensive, 5 Day Turn, 3",128.21,81.41,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB505FC5,SVCPB50-5FC5,PB50 FULL COMP 5 DAY 5Y EOSL DEC 2020,179.34,113.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB505WT1,SVCPB50-5WT1,"PB50, Wear and Tear, 5 Day Turn, 1 Year",41.21,26.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB505WT1R,SVCPB50-5WT1R,"PB50, Wear and Tear, 5 Day Turn, 1 Year",45.03,28.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB505WT3,SVCPB50-5WT3,"PB50, Wear and Tear, 5 Day Turn, 3 Year",123.63,78.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB512FC1R,SVCPB51-2FC1R,"PB51, Full Comprehensive, 2 Day Turn, 1",45.03,28.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB512FC3,SVCPB51-2FC3,"PB51, Full Comprehensive, 2 Day Turn, 3",116.77,74.15,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB512FC5,SVCPB51-2FC5,"PB51, Full Comprehensive, 2 Day Turn, 5",183.16,116.32,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB515FC1R,SVCPB51-5FC1R,"PB51, Full Comprehensive, 5 Day Turn, 1",36.63,23.27,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB515FC3,SVCPB51-5FC3,"PB51, Full Comprehensive, 5 Day Turn, 3",93.88,59.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB515FC5,SVCPB51-5FC5,"PB51, Full Comprehensive, 5 Day Turn, 5",145,92.07,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB515WT1,SVCPB51-5WT1,"PB51, Wear and Tear, 5 Day Turn, 1 Year",29,18.41,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB515WT1R,SVCPB51-5WT1R,"PB51, Wear and Tear, 5 Day Turn, 1 Year",31.29,19.87,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPB515WT3,SVCPB51-5WT3,"PB51, Wear and Tear, 5 Day Turn, 3 Year",87,55.24,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR22LC1R,SVCPR2-2LC1R,"PR2, Limited Comprehensive, 2Day Turn, 1",34.34,21.81,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR22LC3,SVCPR2-2LC3,"PR2, Limited Comprehensive, 2Day Turn, 3",87,55.24,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR25LC1R,SVCPR2-5LC1R,"PR2, Limited Comprehensive, 5Day Turn, 1",25.95,16.48,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR25LC3,SVCPR2-5LC3,"PR2, Limited Comprehensive, 5Day Turn, 3",66.4,42.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR25LC5,SVCPR2-5LC5,"PR2, Limited Comprehensive, 5Day Turn, 5",103.03,65.44,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR25WT1,SVCPR2-5WT1,"PR2, Wear and Tear, 5 Day Turn, 1 Year",21.37,13.57,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR25WT1R,SVCPR2-5WT1R,"PR2, Wear and Tear, 5 Day Turn, 1 Year R",23.66,15.02,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR25WT3,SVCPR2-5WT3,"PR2, Wear and Tear, 5 Day Turn, 3 Year",64.11,40.71,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR32LC1R,SVCPR3-2LC1R,"PR3, Limited Comprehensive, 2Day Turn, 1",34.34,21.81,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR32LC3,SVCPR3-2LC3,"PR3, Limited Comprehensive, 2Day Turn, 3",87,55.24,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR35LC1R,SVCPR3-5LC1R,"PR3, Limited Comprehensive, 5Day Turn, 1",25.95,16.48,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR35LC3,SVCPR3-5LC3,"PR3, Limited Comprehensive, 5Day Turn, 3",66.4,42.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR35LC5,SVCPR3-5LC5,"PR3, Limited Comprehensive, 5Day Turn, 5",103.03,65.44,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR35WT1,SVCPR3-5WT1,"PR3, Wear and Tear, 5 Day Turn, 1 Year",21.37,13.57,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR35WT1R,SVCPR3-5WT1R,"PR3, Wear and Tear, 5 Day Turn, 1 Year R",23.66,15.02,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPR35WT3,SVCPR3-5WT3,"PR2, Wear and Tear, 5 Day Turn, 3 Year",64.11,40.71,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW502FC1R,SVCPW50-2FC1R,"PW50, Full Comprehensive, 2 Day Turn, 1",62.58,39.74,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW502FC3,SVCPW50-2FC3,"PW50, Full Comprehensive, 2 Day Turn, 3",164.85,104.68,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW502FC5,SVCPW50-2FC5,"PW50, Full Comprehensive, 2 Day Turn, 5",240.41,152.65,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW505FC1R,SVCPW50-5FC1R,"PW50, Full Comprehensive, 5 Day Turn, 1",49.61,31.5,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW505FC3,SVCPW50-5FC3,"PW50, Full Comprehensive, 5 Day Turn, 3",128.21,81.41,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW505FC5,SVCPW50-5FC5,"PW50, Full Comprehensive, 5 Day Turn, 5",179.34,113.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW505WT1,SVCPW50-5WT1,"PW50, Wear and Tear, 5 Day Turn, 1 Year",41.21,26.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW505WT1R,SVCPW50-5WT1R,"PW50, Wear and Tear, 5 Day Turn, 1 Year",45.03,28.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCPW505WT3,SVCPW50-5WT3,"PW50, Wear and Tear, 5 Day Turn, 3 Year",123.63,78.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSF61B1LC3,SVCSF61B-1LC3,"SF61B, Limited Comprehensive,1 day turn,",61.36,38.96,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSF61B1LC5,SVCSF61B-1LC5,"SF61B, Limited Comprehensive,1 day turn,",97.31,61.79,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSF61B1LCR,SVCSF61B-1LCR,"SF61B, Limited Comprehensive,1 day turn,",28.09,17.83,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSF61B5LC3,SVCSF61B-5LC3,"SF61B, Limited Comprehensive,5 day turn,",53.58,34.03,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSF61B5LCR,SVCSF61B-5LCR,"SF61B, Limited Comprehensive,5 day turn,",22.36,14.2,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSG201LC5,SVCSG20-1LC5,"SG20, Limited Comprehensive, 1day turn,",51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSG205WT3,SVCSG20-5WT3,"SG20, Wear & Tear only, 5 dayturn, 3 yea",24.96,15.84,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSG205WTR,SVCSG20-5WTR,"SG20, Wear & Tear, 5 day turn,1 yr renew",9.62,6.11,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR301LC5,SVCSR30-1LC5,"SR30, Limited Comprehensive, 1day turn,",97.31,61.79,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR301LCR,SVCSR30-1LCR,"SR30, Limited Comprehensive, 1day turn,",28.09,17.83,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR305LCR,SVCSR30-5LCR,"SR30, Limited Comprehensive, 5day turn,",22.36,14.2,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR31T1LC3,SVCSR31T-1LC3,"SR31T, Limited Comprehensive,1 day turn,",61.36,38.96,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR31T1LCR,SVCSR31T-1LCR,"SR31T, Limited Comprehensive,1 day turn,",28.09,17.83,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR31T5LC3,SVCSR31T-5LC3,"SR31T, Limited Comprehensive,5 day turn,",53.58,34.03,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR31T5LCR,SVCSR31T-5LCR,"SR31T, Limited Comprehensive,5 day turn,",22.36,14.2,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR611FC3,SVCSR61-1FC3,"SR61, Full Comprehensive, 1 day turn, 3",147.68,93.77,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR611FC5,SVCSR61-1FC5,"SR61, Full Comprehensive, 1 day turn, 5",241.55,153.38,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR611FCR,SVCSR61-1FCR,"SR61, Full Comprehensive, 1 day turn, 1",61.97,39.35,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR615FC3,SVCSR61-5FC3,"SR61, Full Comprehensive, 5 day turn, 3",132.34,84.03,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR615FC5,SVCSR61-5FC5,"SR61, Full Comprehensive, 5 day turn, 5",207.58,131.82,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR615FCR,SVCSR61-5FCR,"SR61, Full Comprehensive, 5 day turn, 1",51.13,32.46,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSR615WT3,SVCSR61-5WT3,"SR61, Wear & Tear only, 5 dayturn, 3 yea",113.1,71.82,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV312FC3,SVCCV31-2FC3,"CV31, Full Comprehensive, 2 day turn, 3",441.88,280.59,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV312FC5,SVCCV31-2FC5,"CV31, Full Comprehensive, 2 day turn, 5",717.39,455.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV315FC3,SVCCV31-5FC3,"CV31, Full Comprehensive, 5 day turn, 3",382.36,242.8,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV315WT3,SVCCV31-5WT3,"CV31, Wear & Tear only, 5 dayturn, 3 yea",343.43,218.08,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV315WTR,SVCCV31-5WTR,"CV31, Wear & Tear only, 5 dayturn, 1 yea",140.43,89.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV412FC3,SVCCV41-2FC3,"CV41, Full Comprehensive, 2 day turn, 3",441.88,280.59,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV412FC5,SVCCV41-2FC5,"CV41, Full Comprehensive, 2 day turn, 5",717.39,455.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV415FC3,SVCCV41-5FC3,"CV41, Full Comprehensive, 5 day turn, 3",382.36,242.8,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV415WT3,SVCCV41-5WT3,"CV41, Wear & Tear only, 5 dayturn, 3 yea",343.43,218.08,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV415WTR,SVCCV41-5WTR,"CV41, Wear & Tear only, 5 dayturn, 1 yea",140.43,89.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV612FC3,SVCCV61-2FC3,"CV61, Full Comprehensive, 2 day turn, 3",508.29,322.75,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV612FC5,SVCCV61-2FC5,"CV61, Full Comprehensive, 2 day turn, 5",816.61,518.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV615FC3,SVCCV61-5FC3,"CV61, Full Comprehensive, 5 day turn, 3",446.46,283.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV615WT3,SVCCV61-5WT3,"CV61, Wear & Tear only, 5 dayturn, 3 yea",373.2,236.98,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCCV615WTR,SVCCV61-5WTR,"CV61, Wear & Tear only, 5 dayturn, 1 yea",140.43,89.17,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSL222LC3,SVCSL22-2LC3,SL22 LTD COMP 2 TURN 3 YR,116.77,74.15,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSL422LC3,SVCSL42-2LC3,SL42 LTD COMP 2 TURN 3 YR,116.77,74.15,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCSL622LC3,SVCSL62-2LC3,SL62 LTD COMP 2 TURN 3 YR,116.77,74.15,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC60002LC3,SVC6000-2LC3,D6000 LTD COMP 2 TURN 3 YR,148.81,94.5,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCD60S2LC3,SVCD60S-2LC3,D60S LTD COMP 2 TURN 3 YR,148.81,94.5,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61102FC5,SVC6110-2FC5,D6110 FULL COMP 2 TURN 5 YR,381.6,242.32,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC65002FC5,SVC6500-2FC5,D6500 FULL COMP 2 TURN 5 YR,381.6,242.32,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCD70E2FC5,SVCD70E-2FC5,D70E FULL COMP 2 TURN 5 YR,381.6,242.32,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCFX12LC5,SVCFX1-2LC5,Marathon FX1 LTD COMP 2 day 5 YR,580.02,368.31,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCD75E2FC5,SVCD75E-2FC5,D75E FULL COMP 2 TURN 5 YR,381.6,242.32,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCMX72FC5,SVCMX7-2FC5,MX7L FULL COMP 2 TURN 5 YR,419.75,266.53,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVM12FC5,SVCVM1-2FC5,VM1 FULL COMP 2 TURN 5 YR,717.39,455.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVM15FC3,SVCVM1-5FC3,VM1 FULL COMP 5 TURN 3 YR,382.36,242.8,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVM22FC5,SVCVM2-2FC5,VM2 FULL COMP 2 TURN 5 YR,717.39,455.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVM25FC3,SVCVM2-5FC3,VM2 FULL COMP 5 TURN 3 YR,382.36,242.8,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVX8B2FC5,SVCVX8B-2FC5,"VX8B, Full Comprehensive, 2 day turn, 5",771.74,490.05,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVX8B5FC3,SVCVX8B-5FC3,"VX8B, Full Comprehensive, 5 day turn, 3",421.44,267.61,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVX9B2FC5,SVCVX9B-2FC5,VX9B FULL COMP 2 TURN 5 YRauth needed,816.59,518.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVCVX9B5FC3,SVCVX9B-5FC3,VX9B FULL COMP 5 TURN 3 YR auth needed,446.46,283.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC3800R1LC5,SVC3800R-1LC5,3800R LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC3800I1FC5,SVC3800I-1FC5,3800i FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC3820I1FC5,SVC3820I-1FC5,3820I & base FULL COMP 1 day  5 YR,97.31,61.79,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC51451LC5,SVC5145-1LC5,5145 LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC37801LC5,SVC3780-1LC5,3780 LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC75801FC5,SVC7580-1FC5,7580 FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1280I1FC5,SVC1280I-1FC5,1280I FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1910I1FC5,SVC1910I-1FC5,1910I FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1911I1FC5,SVC1911I-1FC5,1911I & base FULL COMP 1 day  5 YR,97.31,61.79,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1300G1LC5,SVC1300G-1LC5,1300G LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC71201FC5,SVC7120-1FC5,7120 FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC71801FC5,SVC7180-1FC5,7180 FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC35801FC5,SVC3580-1FC5,3580 FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC78201FC5,SVC7820-1FC5,7820 FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC24XX2LC3,SVC24XX-2LC3,Stratos 24XX LTD COMP 2 day 3 YR,313.22,198.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC27XX2LC3,SVC27XX-2LC3,Stratos 27XX LTD COMP 2 day 3 YR,313.22,198.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC23XX2LC3,SVC23XX-2LC3,Stratos 23XX LTD COMP 2 day 3 YR,313.22,198.88,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1200G1LC5,SVC1200G-1LC5,1200G LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1202G1LC5,SVC1202G-1LC5,1202G & base LTD COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1250G1LC5,SVC1250G-1LC5,1250G LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC1400G1LC5,SVC1400G-1LC5,1400G LTD COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC95201LC5,SVC9520-1LC5,9520 LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC95401LC5,SVC9540-1LC5,9540 LTD COMP 1 TURN 5 YR,22.9,14.54,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC33101FC5,SVC3310-1FC5,3310 FULL COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC19001LC5,SVC1900-1LC5,1900 LTD COMP 1 TURN 5 YR,51.13,32.47,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC19021LC5,SVC1902-1LC5,1902 & base LTD COMP 1 TURN 5 YR,97.31,61.79,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC60002LC1R,SVC6000-2LC1R,D6000 LTD COMP 2 TURN 1Y RNWL,54.19,34.4,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC60005LC1R,SVC6000-5LC1R,D6000 LTD COMP 5 TURN 1Y RNWL,45.03,28.6,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC60005LC3,SVC6000-5LC3,D6000 LTD COMP 5 TURN 3 YR,123.63,78.51,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC60005WT1R,SVC6000-5WT1R,D6000 Wear and Tear 5 TURN 1Y RNWL,44.26,28.12,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61002FC1R,SVC6100-2FC1R,D6100 FULL COMP 2 TURN 1Y RNWL,89.29,56.7,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61002FC3,SVC6100-2FC3,D6100 FULL COMP 2 TURN 3 YR,240.41,152.65,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61005FC1R,SVC6100-5FC1R,D6100 FULL COMP 5 TURN 1Y RNWL,76.32,48.46,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61005FC3,SVC6100-5FC3,D6100 FULL COMP 5 TURN 3 YR,199.19,126.48,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61005FC5,SVC6100-5FC5,D6100 FULL COMP 5 TURN 5 YR,320.54,203.53,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61005WT1R,SVC6100-5WT1R,D6100 Wear and Tear 5 TURN 1Y RNWL,68.69,43.62,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61102FC1R,SVC6110-2FC1R,D6110 FULL COMP 2 TURN 1Y RNWL,89.29,56.7,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61102FC3,SVC6110-2FC3,D6110 FULL COMP 2 TURN 3 YR,240.41,152.65,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61105FC1R,SVC6110-5FC1R,D6110 FULL COMP 5 TURN 1Y RNWL,76.32,48.46,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61105FC3,SVC6110-5FC3,D6110 FULL COMP 5 TURN 3 YR,199.19,126.48,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61105FC5,SVC6110-5FC5,D6110 FULL COMP 5 TURN 5 YR,320.54,203.53,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC61105WT1R,SVC6110-5WT1R,D6110 Wear and Tear 5 TURN 1Y RNWL,68.69,43.62,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC65002FC1R,SVC6500-2FC1R,D6500 FULL COMP 2 TURN 1Y RNWL,89.29,56.7,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC65002FC3,SVC6500-2FC3,D6500 FULL COMP 2 TURN 3 YR,240.41,152.65,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC65005FC1R,SVC6500-5FC1R,D6500 FULL COMP 5 TURN 1Y RNWL,76.32,48.46,0,Honeywell Scanning & Mobi,SMS,N,0
HSM-SVC65005FC3,SVC6500-5FC3,D6500 FULL COMP 5 TURN 3 YR,199.19,126.48,0,Honeywell Scanning & Mobi,SMS,N,0
